ORF	REF0	REF5	REF10	REF30	REF60	REF120	MUT0	MUT5	MUT10	MUT30	MUT60	MUT120
YPL199C	8.110652714	8.805069133	9.236600353	9.877663388	9.983290228	9.910601576	8.761978201	8.690220575	8.507381257	8.82876746	9.756415406	9.781962502
YPL196W	6.336287572	6.878242807	6.354954314	4.351534559	5.427238152	6.469172394	7.384803452	7.427796197	6.543841545	6.049354578	6.51341143	6.940820972
YPL195W	4.782626904	4.785733787	4.763679014	4.894118931	5.078624187	5.073686977	5.221383981	4.856564452	4.769744131	4.845539724	5.274914186	5.18550695
YPL194W	5.16056708	5.169891241	4.692009913	3.667111593	4.56429484	4.800583659	5.296287891	4.849963888	4.640101212	4.318983841	4.803258721	5.060635161
YPL193W	6.478842801	6.671030608	6.675777128	6.662178321	6.459253745	5.919140533	6.672599779	6.521402746	5.121042045	5.225411898	4.696236049	5.311528903
YPL192C	2.141253686	2.131374965	2.136190193	2.252061175	2.189834486	2.17366737	2.163405958	2.119109885	2.188890564	2.199733823	2.9362914	2.311702528
YPL191C	2.513991107	2.424847391	2.169167115	2.262254349	2.199790293	2.209390784	2.895719753	2.260438511	2.222721537	2.213601463	2.197496446	2.295679952
YPL234C	10.24416333	10.43046696	10.52285668	10.02432676	10.34254973	11.13572054	10.62722968	10.62935483	10.22017185	10.06998966	10.52782729	10.88710927
YPL233W	4.499969104	5.409464588	6.123299107	4.831730029	4.524311904	4.582036758	4.771328702	5.431168582	4.896549104	5.075209379	4.047242797	4.491512769
YPL232W	8.829749875	9.45282617	9.715365686	9.076479575	8.775506233	8.765792661	9.62820957	9.803659808	9.12456975	9.563258494	9.612691599	9.452779261
YPL231W	12.41809365	12.62949583	12.33727096	9.658203581	11.02424003	11.56193951	11.98527147	12.22048674	10.51523823	10.72302576	11.60543473	11.89881389
YPL230W	7.149023604	6.790357989	3.208547048	2.613538691	2.594186691	3.484987923	7.496890827	7.184271839	3.511881529	3.382996311	2.929559883	4.70392226
YPL229W	7.232104636	8.26545028	8.485551454	8.242530159	7.124663467	6.58482131	7.824302616	8.150129744	8.579351208	8.422248147	8.142402911	7.372950234
YPL228W	4.526293428	4.611565199	4.576939075	4.491282038	5.032587587	4.984662725	4.788925914	4.789060308	4.802821605	4.697014845	5.765641351	5.40998889
YPL227C	7.039947058	7.278117331	7.728979363	8.224966887	7.972824703	8.176268259	7.756755445	7.39599096	7.030531397	6.995333739	7.876910011	7.914599162
YPL226W	10.15907176	10.56440241	11.94363106	12.42862048	11.73521805	11.31983417	9.794531584	10.00171481	10.83152912	10.55710831	11.01095151	10.52476137
YPL225W	8.58100285	8.880990233	8.743646049	7.752877364	8.602110906	8.614426995	9.194103313	9.235210703	8.898052816	8.609789616	9.404100171	9.285174762
YPL224C	6.461310783	6.666594546	5.809572405	5.041363486	6.910680049	6.956082128	6.961121854	6.525665754	6.071806275	5.996270119	6.920148917	6.85100331
YPL223C	8.700810687	8.874298753	8.078722965	3.65936085	2.582845541	2.643103782	10.4801885	10.712996	8.159730278	8.217460483	3.152292155	2.638458405
YPL222W	8.384242923	8.546157017	7.521506743	5.110111538	5.061987064	5.556850129	8.114437828	8.053458741	6.208620654	6.458226022	5.464706698	6.451939394
YPL221W	10.30484587	10.92929904	11.60024278	10.8316504	9.350228709	9.730703329	10.40349943	10.85901025	11.74635734	11.94258577	10.10935993	9.618058202
YPL219W	7.069069502	6.092992352	4.420208676	4.246988372	4.61470557	5.681866461	6.785781427	6.188813763	5.372880728	5.366418246	5.409928798	5.871801389
YPL218W	10.58456439	10.43110222	10.31763872	9.423682397	10.07135157	10.51134144	10.69505113	10.60663587	10.249866	10.48962356	10.609051	10.84971229
YPL217C	7.386130794	7.028948228	8.219642394	9.87351946	9.352229675	7.943654478	6.809750033	6.726906652	6.36918208	6.647587574	7.597905423	6.797596636
YPL216W	2.153256574	2.167946327	2.136689053	2.249039078	2.186212688	2.171464903	2.416326751	2.13048196	2.191684353	2.203600423	2.486637635	2.189819722
YPL215W	8.85716208	8.951775381	8.641272654	7.681057351	8.188938277	7.883633316	9.080834241	8.989561063	8.731108612	8.894550845	8.972962467	8.871838817
YPL214C	7.630132776	7.890655577	7.827304482	7.988462374	7.947974389	7.879872917	8.148342213	7.863204813	8.44450715	8.454260333	8.7359595	8.249063077
YPL213W	7.11205693	7.332870886	7.437836047	6.816947589	7.728477688	7.488401234	7.359451447	7.35929895	7.436937162	7.524938643	8.234824569	7.86381054
YPL212C	8.238328293	8.837330083	10.44429856	10.99375335	10.10957281	9.617484627	8.406577921	7.996832713	9.320853506	9.967571321	10.06413835	9.36927201
YPL256C	7.840284421	7.469418667	6.781187618	6.023615147	6.270583949	7.996203039	7.969086529	7.549034093	6.927064802	7.04220027	7.018478705	8.492683385
YPL255W	3.29491753	2.786686467	2.79876702	3.162956258	3.587725477	4.248035241	3.450542584	2.967715826	3.000016741	3.185225405	4.041985649	4.742158
YPL254W	5.710568404	5.381164065	4.930172594	6.298760119	7.00952073	6.87340151	5.870485823	5.375912702	5.222983731	4.870254421	6.827195266	6.690731589
YPL253C	2.376522176	2.302811193	2.53188985	2.501456778	2.382280595	2.363768465	2.769285112	2.310534836	2.583283519	2.354254279	2.376405381	2.542800163
YPL252C	9.39285565	9.406641986	10.05053861	10.71025046	10.56450084	10.47041589	8.821965955	8.356630947	9.344289621	9.526310208	9.387867515	9.117240863
YPL250C	9.675413004	9.33870478	11.18857202	10.75907042	9.729624003	9.464510132	8.844847198	9.513909964	10.98637088	10.66845513	7.99652512	7.584514155
YPL249C-A	11.75534941	11.67898551	12.06117233	12.71756298	12.7368039	12.67151957	11.83506578	11.45762778	11.82294325	12.0903467	12.45425387	12.00331799
YPL249C	7.520692489	7.297492348	6.869086395	3.967079834	4.63918398	6.069205505	7.349640598	7.162087591	6.101924434	6.100948387	4.843671204	6.47731163
YPL247C	6.952239313	6.696341225	5.498070759	4.809489231	4.783192625	5.688078302	6.674969402	7.058220447	5.666757936	5.44492855	4.474587064	6.543888052
YPL246C	10.34518164	10.22276278	9.860327073	9.297430593	9.355540544	9.990848553	9.334525567	9.917372109	8.474231241	7.567581372	7.124613334	9.383905334
YPL245W	6.296533809	6.234691514	6.676030764	6.808152516	7.440686348	7.092612108	6.068124321	6.285988209	6.167414935	5.451997025	5.509160775	6.081466874
YPL244C	8.637845577	8.447119286	8.796858032	8.951570486	9.426151396	9.43047677	8.886183756	8.812937362	8.986044549	9.063830897	9.241744539	9.450093196
YPL243W	9.050851748	9.002539013	9.006227922	9.146141391	9.241994018	9.266212941	9.226764363	8.844142541	7.997307006	8.226599302	8.711627646	8.943397868
YPL242C	6.320448374	6.187207111	5.798828162	5.99738174	6.285997121	5.545109051	6.462467282	6.355769975	6.118976941	5.833868484	6.805339806	6.324927364
YPL241C	4.786902611	4.918174945	4.155796412	3.6025798	4.369106192	5.899726559	5.80796164	5.230368432	4.067954321	4.094350803	5.934457579	6.257857732
YPL240C	11.91609676	12.01675504	12.62565081	10.46690251	7.736971922	8.112360379	12.01559804	12.17998819	13.37068156	13.29985917	9.306799313	9.155152319
YPL239W	9.318705171	9.497171631	10.77737709	11.03364092	10.54710047	9.836413876	9.94659	9.754042446	11.37352181	11.1986176	10.8368733	10.06025284
YPL237W	8.847541044	9.027972384	10.01151128	10.46599103	10.46494132	10.04056495	8.523011503	8.987550768	9.619539882	8.420522558	9.270567431	9.397271618
YPL236C	5.799393751	5.694672137	5.27846456	4.01889201	4.594798463	5.233623929	6.367028181	6.093864857	5.041706945	4.630400098	5.057688123	5.626510917
YPL235W	8.298254512	8.805994182	8.993559395	9.51775749	9.524953357	9.250262949	8.791173259	8.704423156	8.258889883	8.430016882	9.213438875	9.093612369
YPL277C	2.13813611	2.12997388	2.13548965	2.247839675	2.185612986	2.170865201	2.133924579	2.115361496	2.184195955	2.195512324	2.164992634	2.137207763
YPL274W	6.810080485	6.584429054	6.383349708	6.896853752	6.662264977	6.624783108	6.51706407	6.271673227	6.257782115	6.27947701	6.673035746	7.048759353
YPL273W	7.219180729	7.012852695	6.964341185	8.683233149	8.865107783	8.766181841	7.236736521	6.79621122	7.050816948	6.635303418	8.48014995	8.254280555
YPL272C	2.14106937	2.131929387	2.137934034	2.250284059	2.18659074	2.173309585	2.136857838	2.118294756	2.187129214	2.198445584	2.167437017	2.140141023
YPL271W	12.85768225	12.73264771	12.75554208	10.30508262	10.08310396	10.40876444	13.03605175	12.96811096	12.41876139	12.22669642	11.11343218	11.63038732
YPL270W	8.395697128	8.468149072	8.186494154	6.690904269	7.224917887	7.952160301	8.381112344	8.342835557	7.625922029	7.825306295	7.427342884	7.961385368
YPL269W	4.445701554	4.181361809	4.068979396	4.397980528	4.840633596	4.758990083	4.673435556	4.410061745	4.480300015	4.41759714	5.251462901	5.369771113
YPL268W	6.071647038	6.292241566	6.430060903	6.440176737	6.507864921	6.313243186	6.296139214	6.327195753	6.314818472	6.041321762	6.574580247	6.392662843
YPL267W	6.882390396	6.51234209	6.273280512	4.974929678	5.878850106	7.746864643	7.65082895	7.173850597	6.082229273	6.653177417	7.366368902	8.860145438
YPL266W	8.252654056	8.617210695	9.624040894	10.55667631	10.32693354	9.239446455	8.842847706	8.405771018	8.167219549	8.396133446	10.15731501	9.254280298
YPL265W	3.310784355	3.595172168	3.903841972	5.36344063	10.12142348	7.281940313	4.203908495	4.206758971	3.608882671	3.790613765	7.944968642	6.757048329
YPL264C	5.845170329	5.073464924	5.478733193	6.904766171	6.400060422	7.542413502	6.144074783	4.625547304	4.296174657	4.836925626	6.626539057	7.384980953
YPL263C	6.617321973	6.493540438	6.642588728	8.428985284	9.082368327	8.340611803	7.009881412	6.278570422	5.397876077	5.286595216	7.686740348	7.565985243
YPL262W	12.47842519	12.81478654	12.11279884	9.205336597	9.660644568	10.57968819	12.54395632	12.62594648	10.40764445	10.01920426	9.327893775	10.59094472
YPL260W	8.915338202	9.333369359	9.095099921	7.608583782	8.28219831	8.238973751	9.320649712	9.442758957	9.060818117	9.18484766	9.205504109	9.106258728
YPL259C	6.644880169	7.339459733	7.245566047	7.019773718	7.690030968	7.551778048	7.056290967	7.277044616	6.734488328	6.387146085	7.672463765	7.278457699
YPL258C	6.42146828	6.678427607	6.33933382	8.000877896	8.73711999	7.470573286	8.101281457	7.527717499	7.654945571	7.553777852	9.444899592	8.308455688
YPL257W	4.479725378	4.237035919	3.664091794	2.571104294	3.553133594	3.960583559	4.700863596	4.099693877	3.360413351	2.945108188	3.62087642	3.916895403
YOR384W	2.13813611	2.12997388	2.13548965	2.247839675	2.185612986	2.170865201	2.133924579	2.115361496	2.671964429	2.275543481	2.164992634	2.137207763
YOR385W	6.371259821	9.568364622	7.763492366	5.618528026	6.257227957	6.789451988	7.064460775	9.90740917	7.80747974	7.796769643	6.74266133	6.78055349
YOR386W	4.739360088	5.153387409	3.633642919	3.398174101	3.061904687	3.750319005	4.606133238	5.43848349	4.39041196	3.966368971	3.172810035	3.99414265
YOR387C	2.13813611	2.12997388	2.13548965	2.247839675	2.185612986	2.170865201	2.133924579	2.115361496	2.184195955	2.195512324	2.164992634	2.137207763
YOR388C	12.44161492	12.38094491	11.97615716	6.260992303	5.324158155	4.31065052	12.80636512	12.96752834	10.846221	10.44610407	5.713121602	4.951682359
YOR389W	4.294498803	4.40754913	4.671112926	4.794794464	3.54430212	3.208710347	4.118299552	4.083690095	4.077207048	4.072290507	3.629009046	3.523890545
YOR390W	6.053962398	5.456278972	5.418551997	7.040605962	7.311883576	7.209759	6.128330442	4.778933117	5.059724492	5.104136061	7.224115103	7.034281828
YOR394W	2.139641728	2.12997388	2.140006502	2.247839675	2.258613483	2.191742698	2.13844143	2.115361496	2.18645438	2.200029175	2.231014644	2.6227148
YOL038C-A	6.725518178	6.873093233	6.340301457	4.755378218	4.409693569	5.032655733	7.275416645	6.351135	5.440126126	6.342507823	4.957817474	5.612482459
YOR069W	5.926200256	5.938279286	5.815951622	5.184403819	5.661336734	5.885722025	6.162482771	5.903501613	5.650454879	5.91747715	6.050645826	6.191203178
YOR074C	6.745616601	6.597092211	6.259823235	4.338576343	4.826173606	6.949481615	6.81261268	6.549639134	5.581041861	5.685534206	6.227605413	7.963107505
YOR362C	11.26704809	11.54284732	11.23380079	9.210006589	10.03931048	10.59062919	11.63752352	11.6277084	11.19925334	11.22936372	11.31962523	10.94333076
YOR363C	7.862321658	7.739992178	6.453236673	4.703806854	5.226118748	5.114751805	8.33271988	8.00252532	6.315441519	6.27850353	6.245389817	6.051007803
YOR365C	2.13813611	2.12997388	2.13548965	2.247839675	2.185612986	2.170865201	2.133924579	2.115361496	2.184195955	2.195512324	2.164992634	2.137207763
YOR367W	7.736435001	7.633819536	7.288422196	6.062896384	7.278387694	7.374027625	8.928679873	8.561590141	7.900654236	8.215494571	8.653615067	8.578715575
YOR368W	4.923644122	4.457488958	4.562862734	3.666515216	4.391060543	4.758088951	5.503218088	5.150914354	4.226957478	5.061079109	5.76105616	5.89797136
YOR369C	13.52359959	13.32564036	13.6529243	13.96102554	13.88232301	13.81712374	13.70155336	13.66546558	12.91101921	13.58214276	13.8728155	13.60733446
YOR370C	8.504241499	8.41883813	8.856284413	8.76339901	8.661674707	8.431735271	8.155137826	7.792297693	7.602669158	7.851427692	8.039370469	7.841913689
YOR371C	7.235659146	7.593654886	7.451079251	7.510016951	8.034169095	7.609992484	8.212192629	8.106962403	7.946722087	7.614177778	8.911882236	8.713268961
YOR372C	7.055658269	6.994699411	7.721618975	6.965703429	6.746846507	6.926066948	6.637870821	6.735209315	6.566527321	6.552721436	5.711665629	6.439271317
YOR373W	4.894001514	4.769832125	4.647951895	3.601402431	4.635960478	4.810934725	5.079329756	4.959187513	4.747114678	4.318518915	4.926015023	5.270475999
YOR374W	13.71509148	13.56966261	13.26584744	7.847838984	7.973838716	7.807022241	13.79757254	13.92943419	10.76087264	10.62692847	7.611436269	8.93248454
YOR375C	12.89700142	13.04235943	13.17463043	11.5256625	12.67314687	12.84230673	12.63947525	13.08433995	11.32837841	10.97284839	12.73204299	13.20572308
YOR377W	6.302871807	6.706543385	6.627121045	5.667427541	7.273643674	8.227237798	6.912734507	6.72881885	5.623779623	5.584800626	6.777709411	7.212864836
YOR378W	2.13813611	2.12997388	2.13548965	2.247839675	2.185612986	2.170865201	2.133924579	2.115361496	2.184195955	2.195512324	2.164992634	2.137207763
YOR380W	5.818950799	5.954477841	5.407929819	4.895156405	5.038061369	4.734228639	6.606024008	5.748025646	5.486114623	5.57891423	6.463475221	5.717185752
YOR381W	2.412087456	3.375507959	2.677704305	2.847476972	2.584287192	2.482281532	3.005492515	3.151090243	2.741195175	2.849374124	2.980670019	2.693247698
YOR382W	6.886592068	7.294687764	7.349660814	6.50844585	9.443614514	7.130653355	7.21915336	7.15196541	6.373742844	6.145873846	6.677141083	6.497244128
YOR383C	7.50041579	7.881842253	7.701777112	7.728856006	8.442065326	7.996357167	7.112554873	7.657150366	7.302588167	6.738785664	6.631490216	7.314672758
YOR339C	2.961837852	2.692500564	2.968740523	5.163014764	4.416941477	4.483899372	2.931973491	2.586514377	2.587308962	3.204272937	4.109626559	3.807029046
YOR340C	7.955335258	7.899705327	8.892600111	10.14446888	9.79681874	9.010125786	7.946496654	7.263705713	6.114994665	7.112096589	8.662472811	8.105396302
YOR341W	10.44252844	10.24999205	10.85858455	12.28909982	12.11253835	11.27594877	9.679530774	9.714136432	10.22130565	9.99508345	10.89817885	10.21904859
YOR342C	8.146654068	8.028624641	9.550085408	9.659867129	8.881016707	8.829614153	7.607774801	6.876388066	6.898583605	6.123435981	7.096927633	7.219352467
YOR344C	6.7953393	8.752810871	10.22465132	9.232807325	8.805367368	8.048072034	6.787261959	8.760441915	9.943184528	9.617358608	8.6657769	8.003209657
YOR346W	5.866853984	6.25780171	6.365056302	6.95734838	7.176945542	6.394632106	6.247620829	6.019717678	5.848500943	5.753937768	7.044032756	6.414127893
YOR347C	5.609132547	6.13597687	5.237690335	3.931201253	3.44305395	4.94531648	5.903984026	6.503864741	4.384790918	4.256210894	3.200102052	5.093687661
YOR348C	11.00331465	10.50895013	9.289456205	4.907789731	5.216562165	4.467241461	9.773720198	10.23904756	6.437169931	5.598527192	3.566683772	5.255871472
YOR349W	2.310258995	2.206191464	2.196201634	2.27760891	2.243362281	2.204624758	2.696881568	2.245194401	2.205582877	2.342616165	2.373897674	2.171273685
YOR350C	4.161201156	4.931627808	4.649100225	4.043584588	3.648304376	3.899886296	4.349327404	4.517974435	4.140915579	4.366377827	4.333583176	3.865790133
YOR351C	2.13813611	2.12997388	2.13548965	2.247839675	2.185612986	2.170865201	2.133924579	2.115361496	2.184195955	2.195512324	2.164992634	2.137207763
YOR352W	4.667484579	4.703730868	3.617306596	3.58920514	4.170684352	4.416061335	5.150514295	4.698281226	4.296693592	4.374916902	4.51181862	4.577597998
YOR353C	7.785261963	7.276881337	6.627812485	7.295755204	7.974760924	7.891546464	8.037915008	7.504001749	6.929567233	6.908270203	8.072669059	7.629004733
YOR354C	7.966870524	7.900985856	7.317834312	6.634378203	7.379382241	7.162587666	8.127457517	7.841620993	7.523711702	7.408396631	7.971356889	7.639076004
YOR355W	9.728735505	9.797849241	10.17516647	10.63261789	10.77354742	10.29192477	8.775686039	8.779967435	9.305458388	9.098902119	9.372732173	8.769599497
YOR356W	10.71057059	10.48922931	10.08551397	4.443976139	4.022556741	4.186363923	10.7327021	10.76275114	9.006673004	8.742041939	7.875940678	8.74103555
YOR357C	8.069224844	8.157177474	7.796099293	7.022416913	8.581863895	8.894946407	8.652557151	8.636874068	8.457763041	8.649621765	9.566375045	9.221780181
YOR358W	6.346700148	6.141304405	5.644579087	4.073517782	4.74055277	5.175574882	6.042639695	5.740073055	5.54018526	5.738229794	5.651036559	5.715802828
YOR359W	7.168544482	7.9048724	9.322424174	9.696301093	8.394738968	7.830173682	6.356994843	4.904423836	7.379151039	7.363116861	6.449535283	6.076571507
YOR360C	6.877543721	9.919035834	10.59405155	10.52535061	8.011267589	7.733654194	7.812705708	8.965458028	10.48536774	10.63006702	9.399365206	8.05224996
YOR361C	9.896679148	10.01512261	10.42262625	11.2749602	11.15232891	10.71975597	9.483682487	9.200152009	9.256288024	9.393400505	10.2897376	10.10140624
YOR316C	9.705126945	9.558485866	8.583878886	8.083474367	9.023939469	8.796141973	9.871759439	9.364035048	8.095631017	8.106363918	9.116314827	9.399714223
YOR317W	8.707721876	9.14116665	8.424550959	3.907958653	3.283204022	2.405070999	8.940727746	9.214784671	6.719715144	6.183501737	4.37082733	4.209276588
